incident_id,date,time,operator_name,machine_id,severity,operator_badge,comment,shift,type_surchauffe,type_baisse_pression,type_vibration,type_bruit_mecanique,type_surconsommation,type_blocage_mecanique,type_alarme_capteur,type_arret_urgence,type_defaut_qualite
INC-000975,2026-03-23,04:30,Marie Dupont,MACH-13,3,OP1001,cliquetis roulement axe,nuit,0,0,0,1,0,0,0,0,0
INC-000976,2026-03-23,04:57,Hugo Thomas,MACH-13,2,OP1004,cliquetis roulement axe,nuit,0,0,0,1,0,0,0,0,0
INC-000977,2026-03-24,04:06,Julie Petit,MACH-13,3,OP1008,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-000978,2026-03-24,04:57,Antoine Moreau,MACH-13,3,OP1007,choc sur transmission,nuit,0,0,0,1,0,0,0,0,0
INC-000979,2026-03-24,17:02,Jules Moreau,MACH-08,3,OP1010,échauffement bobinage moteur,apres-midi,0,0,0,0,1,0,0,0,0
INC-000980,2026-03-24,18:23,Chloé Robert,MACH-02,3,OP1005,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000981,2026-03-25,04:57,Jules Moreau,MACH-13,4,OP1010,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-000982,2026-03-25,15:11,Sophie Leclerc,MACH-13,2,OP1006,pièces hors tolérance — contrôle qualité,apres-midi,0,0,0,0,0,0,0,0,1
INC-000983,2026-03-25,15:53,Sophie Leclerc,MACH-13,3,OP1006,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-000984,2026-03-25,21:36,Nathan Richard,MACH-10,2,OP1006,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-000985,2026-03-26,08:23,Nathan Richard,MACH-01,3,OP1006,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000986,2026-03-26,15:11,Marie Dupont,MACH-13,3,OP1001,non-conformité dimensionnelle,apres-midi,0,0,0,0,0,0,0,0,1
INC-000987,2026-03-26,15:11,Antoine Moreau,MACH-13,3,OP1007,non-conformité dimensionnelle,apres-midi,0,0,0,0,0,0,0,0,1
INC-000988,2026-03-26,19:01,Enzo Durand,MACH-15,3,OP1008,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000989,2026-03-27,09:20,Camille Martin,MACH-01,3,OP1001,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000990,2026-03-27,11:19,Chloé Robert,MACH-15,3,OP1005,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-000991,2026-03-27,15:11,Nathan Richard,MACH-13,4,OP1006,non-conformité dimensionnelle,apres-midi,0,0,0,0,0,0,0,0,1
INC-000992,2026-03-27,19:15,Lucas Bernard,MACH-13,3,OP1002,pièces hors tolérance — contrôle qualité,apres-midi,0,0,0,0,0,0,0,0,1
INC-000993,2026-03-27,19:40,Antoine Moreau,MACH-13,2,OP1007,non-conformité dimensionnelle,apres-midi,0,0,0,0,0,0,0,0,1
INC-000994,2026-03-28,19:35,Julie Petit,MACH-13,3,OP1008,défaut qualité pièces constaté,apres-midi,0,0,0,0,0,0,0,0,1
INC-000995,2026-03-28,19:40,Marie Dupont,MACH-13,3,OP1001,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-000996,2026-03-29,11:53,Enzo Durand,MACH-14,3,OP1008,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000997,2026-03-29,19:40,Emma Dubois,MACH-13,4,OP1003,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000998,2026-03-30,00:33,Julie Petit,MACH-13,2,OP1008,vibration anormale roulement,nuit,0,0,1,0,0,0,0,0,0
INC-000999,2026-03-30,05:24,Camille Martin,MACH-02,2,OP1001,pièce bloquée convoyeur,nuit,0,0,0,0,0,1,0,0,0
INC-001000,2026-03-30,09:24,Hugo Thomas,MACH-01,2,OP1004,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-001001,2026-03-31,00:09,Lucas Bernard,MACH-13,3,OP1002,vibration anormale roulement,nuit,0,0,1,0,0,0,0,0,0
INC-001002,2026-03-31,00:33,Marie Dupont,MACH-13,3,OP1001,balourd rotor confirmé,nuit,0,0,1,0,0,0,0,0,0
INC-001003,2026-03-31,09:24,Pierre Martin,MACH-01,3,OP1003,micro-fuite détectée — chute pression,matin,0,1,0,0,0,0,0,0,0
INC-001004,2026-03-31,09:35,Sophie Leclerc,MACH-01,3,OP1006,baisse pression hydraulique,matin,0,1,0,0,0,0,0,0,0
INC-001005,2026-04-01,00:33,Lina Petit,MACH-13,4,OP1007,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-001006,2026-04-01,08:01,Lina Petit,MACH-15,3,OP1007,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-001007,2026-04-01,09:24,Lina Petit,MACH-01,4,OP1007,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-001008,2026-04-01,20:16,Camille Martin,MACH-01,3,OP1001,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-001009,2026-04-02,05:36,Antoine Moreau,MACH-06,2,OP1007,chute taux de production anormale,nuit,0,0,0,0,0,0,0,0,1
INC-001010,2026-04-03,01:10,Chloé Robert,MACH-13,3,OP1005,chute taux de production anormale,nuit,0,0,0,0,0,0,0,0,1
INC-001011,2026-04-03,01:28,Hugo Thomas,MACH-13,2,OP1004,chute taux de production anormale,nuit,0,0,0,0,0,0,0,0,1
INC-001012,2026-04-03,05:36,Lucas Bernard,MACH-06,3,OP1002,non-conformité dimensionnelle,nuit,0,0,0,0,0,0,0,0,1
INC-001013,2026-04-03,09:30,Lucas Bernard,MACH-08,3,OP1002,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-001014,2026-04-03,09:41,Sarah Leroy,MACH-09,3,OP1009,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-001015,2026-04-03,13:37,Hugo Thomas,MACH-05,3,OP1004,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-001016,2026-04-03,17:41,Jules Moreau,MACH-03,3,OP1010,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-001017,2026-04-04,01:28,Lucas Bernard,MACH-13,3,OP1002,défaut qualité pièces constaté,nuit,0,0,0,0,0,0,0,0,1
INC-001018,2026-04-04,01:56,Sophie Leclerc,MACH-13,3,OP1006,pièces hors tolérance — contrôle qualité,nuit,0,0,0,0,0,0,0,0,1
INC-001019,2026-04-04,04:46,Emma Dubois,MACH-15,3,OP1003,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-001020,2026-04-04,05:36,Nathan Richard,MACH-06,4,OP1006,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-001021,2026-04-04,15:38,Pierre Martin,MACH-14,2,OP1003,balourd rotor confirmé,apres-midi,0,0,1,0,0,0,0,0,0
INC-001022,2026-04-04,22:51,Sarah Leroy,MACH-05,2,OP1009,chauffe anormale,nuit,1,0,0,0,0,0,0,0,0
INC-001023,2026-04-05,01:28,Jules Moreau,MACH-13,4,OP1010,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-001024,2026-04-05,03:57,Emma Dubois,MACH-13,3,OP1003,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-001025,2026-04-05,15:38,Pierre Martin,MACH-14,3,OP1003,vibration anormale roulement,apres-midi,0,0,1,0,0,0,0,0,0
INC-001026,2026-04-06,07:44,Hugo Thomas,MACH-09,2,OP1004,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-001027,2026-04-06,15:38,Enzo Durand,MACH-14,4,OP1008,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-001028,2026-04-06,15:45,Julie Petit,MACH-03,2,OP1008,défaut qualité pièces constaté,apres-midi,0,0,0,0,0,0,0,0,1
INC-001029,2026-04-06,15:52,Lucas Bernard,MACH-03,3,OP1002,défaut qualité pièces constaté,apres-midi,0,0,0,0,0,0,0,0,1
INC-001030,2026-04-07,15:30,Chloé Robert,MACH-03,3,OP1005,non-conformité dimensionnelle,apres-midi,0,0,0,0,0,0,0,0,1
INC-001031,2026-04-07,15:45,Julie Petit,MACH-03,3,OP1008,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-001032,2026-04-08,06:17,Lina Petit,MACH-03,3,OP1007,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-001033,2026-04-08,06:42,Hugo Thomas,MACH-14,3,OP1004,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-001034,2026-04-08,08:55,Emma Dubois,MACH-02,3,OP1003,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-001035,2026-04-08,11:36,Lina Petit,MACH-15,2,OP1007,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-001036,2026-04-08,15:45,Lucas Bernard,MACH-03,5,OP1002,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-001037,2026-04-09,07:27,Camille Martin,MACH-10,2,OP1001,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-001038,2026-04-09,13:50,Jules Moreau,MACH-11,2,OP1010,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-001039,2026-04-09,23:05,Julie Petit,MACH-04,2,OP1008,alerte température haute,nuit,1,0,0,0,0,0,0,0,0
INC-001040,2026-04-09,23:32,Sophie Leclerc,MACH-04,2,OP1006,température anormalement élevée,nuit,1,0,0,0,0,0,0,0,0
INC-001041,2026-04-10,04:07,Lucas Bernard,MACH-11,3,OP1002,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-001042,2026-04-10,11:29,Nathan Richard,MACH-08,3,OP1006,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-001043,2026-04-10,22:42,Chloé Robert,MACH-05,3,OP1005,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-001044,2026-04-10,23:26,Chloé Robert,MACH-04,3,OP1005,alerte température haute,nuit,1,0,0,0,0,0,0,0,0
INC-001045,2026-04-10,23:32,Pierre Martin,MACH-04,3,OP1003,montée thermique progressive,nuit,1,0,0,0,0,0,0,0,0
INC-001046,2026-04-10,23:38,Pierre Martin,MACH-05,2,OP1003,arrêt d'urgence déclenché par opérateur,nuit,0,0,0,0,0,0,0,1,0
INC-001047,2026-04-10,23:47,Marie Dupont,MACH-05,2,OP1001,coupure urgence — surchauffe critique,nuit,0,0,0,0,0,0,0,1,0
INC-001048,2026-04-11,06:07,Sophie Leclerc,MACH-12,2,OP1006,surconsommation électrique constatée,matin,0,0,0,0,1,0,0,0,0
INC-001049,2026-04-11,06:57,Hugo Thomas,MACH-04,2,OP1004,choc sur transmission,matin,0,0,0,1,0,0,0,0,0
INC-001050,2026-04-11,15:09,Marie Dupont,MACH-07,2,OP1001,échauffement bobinage moteur,apres-midi,0,0,0,0,1,0,0,0,0
INC-001051,2026-04-11,23:32,Enzo Durand,MACH-04,5,OP1008,chauffe anormale + arrêt ligne,nuit,1,0,0,0,0,0,0,1,0
INC-001052,2026-04-11,23:38,Marie Dupont,MACH-05,3,OP1001,arrêt d'urgence déclenché par opérateur,nuit,0,0,0,0,0,0,0,1,0
INC-001053,2026-04-11,23:38,Pierre Martin,MACH-05,3,OP1003,arrêt d'urgence — vibration critique,nuit,0,0,0,0,0,0,0,1,0
INC-001054,2026-04-12,03:55,Emma Dubois,MACH-02,3,OP1003,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-001055,2026-04-12,06:07,Julie Petit,MACH-12,3,OP1008,échauffement bobinage moteur,matin,0,0,0,0,1,0,0,0,0
INC-001056,2026-04-12,06:57,Marie Dupont,MACH-04,3,OP1001,frottement mécanique cyclique,matin,0,0,0,1,0,0,0,0,0
INC-001057,2026-04-12,15:09,Julie Petit,MACH-07,3,OP1008,échauffement bobinage moteur,apres-midi,0,0,0,0,1,0,0,0,0
INC-001058,2026-04-12,23:38,Lina Petit,MACH-05,4,OP1007,défaut qualité pièces + arrêt ligne,nuit,0,0,0,0,0,0,0,1,1
INC-001059,2026-04-13,00:24,Chloé Robert,MACH-11,3,OP1005,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-001060,2026-04-13,00:56,Enzo Durand,MACH-11,2,OP1008,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-001061,2026-04-13,06:07,Hugo Thomas,MACH-12,4,OP1004,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-001062,2026-04-13,06:57,Nathan Richard,MACH-04,4,OP1006,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-001063,2026-04-13,15:09,Camille Martin,MACH-07,4,OP1001,surconsommation électrique,apres-midi,0,0,0,0,1,0,0,0,0
INC-001064,2026-04-13,22:17,Chloé Robert,MACH-11,3,OP1005,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-001065,2026-04-14,11:47,Chloé Robert,MACH-03,3,OP1005,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001066,2026-04-14,18:42,Enzo Durand,MACH-05,2,OP1008,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-001067,2026-04-15,09:56,Camille Martin,MACH-01,3,OP1001,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-001068,2026-04-15,13:20,Julie Petit,MACH-06,2,OP1008,défaut capteur confirmé,matin,0,0,0,0,0,0,1,0,0
INC-001069,2026-04-16,03:43,Lina Petit,MACH-12,3,OP1007,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-001070,2026-04-16,05:01,Sophie Leclerc,MACH-06,2,OP1006,perte intermittente signal mesure,nuit,0,0,0,0,0,0,1,0,0
INC-001071,2026-04-16,13:20,Lucas Bernard,MACH-06,3,OP1002,signal capteur hors plage,matin,0,0,0,0,0,0,1,0,0
INC-001072,2026-04-16,16:08,Pierre Martin,MACH-14,2,OP1003,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-001073,2026-04-17,04:37,Emma Dubois,MACH-11,3,OP1003,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-001074,2026-04-17,05:01,Lucas Bernard,MACH-06,3,OP1002,alarme capteur active,nuit,0,0,0,0,0,0,1,0,0
INC-001075,2026-04-17,06:17,Hugo Thomas,MACH-09,2,OP1004,chute taux de production anormale,matin,0,0,0,0,0,0,0,0,1
INC-001076,2026-04-17,13:20,Chloé Robert,MACH-06,4,OP1005,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001077,2026-04-17,16:08,Hugo Thomas,MACH-14,3,OP1004,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-001078,2026-04-18,05:01,Enzo Durand,MACH-06,4,OP1008,alarme capteur,nuit,0,0,0,0,0,0,1,0,0
INC-001079,2026-04-18,06:17,Lucas Bernard,MACH-09,3,OP1002,chute taux de production anormale,matin,0,0,0,0,0,0,0,0,1
INC-001080,2026-04-18,16:08,Jules Moreau,MACH-14,4,OP1010,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-001081,2026-04-19,06:17,Camille Martin,MACH-09,5,OP1001,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-001082,2026-04-20,08:45,Marie Dupont,MACH-14,2,OP1001,pic courant anormal moteur,matin,0,0,0,0,1,0,0,0,0
INC-001083,2026-04-21,04:03,Hugo Thomas,MACH-08,3,OP1004,chauffe anormale,nuit,1,0,0,0,0,0,0,0,0
INC-001084,2026-04-21,08:45,Sophie Leclerc,MACH-14,3,OP1006,consommation hors plage nominale,matin,0,0,0,0,1,0,0,0,0
INC-001085,2026-04-22,08:27,Sophie Leclerc,MACH-09,2,OP1006,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-001086,2026-04-22,08:45,Camille Martin,MACH-14,4,OP1001,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-001087,2026-04-22,13:19,Pierre Martin,MACH-03,2,OP1003,non-conformité dimensionnelle,matin,0,0,0,0,0,0,0,0,1
INC-001088,2026-04-22,13:55,Chloé Robert,MACH-03,3,OP1005,défaut qualité pièces constaté,matin,0,0,0,0,0,0,0,0,1
INC-001089,2026-04-22,14:28,Lina Petit,MACH-08,3,OP1007,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-001090,2026-04-22,15:56,Hugo Thomas,MACH-10,2,OP1004,échauffement bobinage moteur,apres-midi,0,0,0,0,1,0,0,0,0
INC-001091,2026-04-22,18:50,Hugo Thomas,MACH-08,2,OP1004,surconsommation électrique,apres-midi,0,0,0,0,1,0,0,0,0
INC-001092,2026-04-23,08:27,Julie Petit,MACH-09,3,OP1008,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-001093,2026-04-23,08:57,Hugo Thomas,MACH-09,3,OP1004,baisse pression hydraulique,matin,0,1,0,0,0,0,0,0,0
INC-001094,2026-04-23,10:05,Antoine Moreau,MACH-09,2,OP1007,alarme capteur active,matin,0,0,0,0,0,0,1,0,0
INC-001095,2026-04-23,13:19,Hugo Thomas,MACH-03,3,OP1004,chute taux de production anormale,matin,0,0,0,0,0,0,0,0,1
INC-001096,2026-04-23,13:50,Lucas Bernard,MACH-03,3,OP1002,chute taux de production anormale,matin,0,0,0,0,0,0,0,0,1
INC-001097,2026-04-23,15:56,Antoine Moreau,MACH-10,3,OP1007,surconsommation électrique constatée,apres-midi,0,0,0,0,1,0,0,0,0
INC-001098,2026-04-24,08:27,Lucas Bernard,MACH-09,4,OP1002,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-001099,2026-04-24,10:05,Sophie Leclerc,MACH-09,3,OP1006,alarme capteur active,matin,0,0,0,0,0,0,1,0,0
INC-001100,2026-04-24,13:19,Camille Martin,MACH-03,5,OP1001,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-001101,2026-04-24,15:56,Chloé Robert,MACH-10,4,OP1005,échauffement bobinage moteur,apres-midi,0,0,0,0,1,0,0,0,0
INC-001102,2026-04-25,01:13,Marie Dupont,MACH-03,2,OP1001,micro-fuite détectée — chute pression,nuit,0,1,0,0,0,0,0,0,0
INC-001103,2026-04-25,01:14,Julie Petit,MACH-03,3,OP1008,baisse pression hydraulique,nuit,0,1,0,0,0,0,0,0,0
INC-001104,2026-04-25,01:24,Jules Moreau,MACH-03,3,OP1010,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-001105,2026-04-25,07:31,Julie Petit,MACH-05,2,OP1008,vibration anormale roulement,matin,0,0,1,0,0,0,0,0,0
INC-001106,2026-04-25,10:05,Emma Dubois,MACH-09,5,OP1003,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001107,2026-04-25,12:46,Jules Moreau,MACH-08,3,OP1010,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-001108,2026-04-25,17:46,Sophie Leclerc,MACH-10,2,OP1006,signal capteur hors plage,apres-midi,0,0,0,0,0,0,1,0,0
INC-001109,2026-04-26,01:13,Sophie Leclerc,MACH-03,3,OP1006,pression en dessous seuil critique,nuit,0,1,0,0,0,0,0,0,0
INC-001110,2026-04-26,01:38,Chloé Robert,MACH-03,3,OP1005,micro-fuite détectée — chute pression,nuit,0,1,0,0,0,0,0,0,0
INC-001111,2026-04-26,07:31,Hugo Thomas,MACH-05,3,OP1004,balourd rotor confirmé,matin,0,0,1,0,0,0,0,0,0
INC-001112,2026-04-26,12:05,Lucas Bernard,MACH-14,3,OP1002,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001113,2026-04-26,17:46,Sophie Leclerc,MACH-10,3,OP1006,défaut capteur confirmé,apres-midi,0,0,0,0,0,0,1,0,0
INC-001114,2026-04-27,01:13,Camille Martin,MACH-03,4,OP1001,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-001115,2026-04-27,07:31,Enzo Durand,MACH-05,5,OP1008,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-001116,2026-04-27,10:53,Antoine Moreau,MACH-12,2,OP1007,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-001117,2026-04-27,17:46,Lucas Bernard,MACH-10,4,OP1002,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-001118,2026-04-28,10:53,Sophie Leclerc,MACH-12,3,OP1006,pression en dessous seuil critique,matin,0,1,0,0,0,0,0,0,0
INC-001119,2026-04-29,05:03,Antoine Moreau,MACH-01,2,OP1007,pic courant anormal moteur,nuit,0,0,0,0,1,0,0,0,0
INC-001120,2026-04-29,09:04,Chloé Robert,MACH-10,2,OP1005,alarme capteur active,matin,0,0,0,0,0,0,1,0,0
INC-001121,2026-04-29,10:53,Lina Petit,MACH-12,4,OP1007,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-001122,2026-04-29,18:26,Enzo Durand,MACH-06,3,OP1008,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-001123,2026-04-30,05:03,Pierre Martin,MACH-01,3,OP1003,pic courant anormal moteur,nuit,0,0,0,0,1,0,0,0,0
INC-001124,2026-04-30,05:47,Antoine Moreau,MACH-01,3,OP1007,consommation hors plage nominale,nuit,0,0,0,0,1,0,0,0,0
INC-001125,2026-04-30,09:04,Julie Petit,MACH-10,3,OP1008,alarme capteur active,matin,0,0,0,0,0,0,1,0,0
INC-001126,2026-05-01,05:03,Nathan Richard,MACH-01,4,OP1006,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-001127,2026-05-01,05:14,Chloé Robert,MACH-15,2,OP1005,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-001128,2026-05-01,09:04,Enzo Durand,MACH-10,4,OP1008,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001129,2026-05-02,09:22,Lina Petit,MACH-08,2,OP1007,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001130,2026-05-03,00:55,Chloé Robert,MACH-13,3,OP1005,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-001131,2026-05-03,20:03,Jules Moreau,MACH-15,3,OP1010,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-001132,2026-05-04,02:22,Enzo Durand,MACH-15,3,OP1008,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-001133,2026-05-08,10:07,Lucas Bernard,MACH-09,2,OP1002,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-001134,2026-05-08,14:54,Chloé Robert,MACH-08,2,OP1005,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-001135,2026-05-08,18:43,Lucas Bernard,MACH-01,2,OP1002,vibration anormale roulement,apres-midi,0,0,1,0,0,0,0,0,0
INC-001136,2026-05-08,21:44,Sarah Leroy,MACH-06,2,OP1009,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-001137,2026-05-09,03:41,Jules Moreau,MACH-01,3,OP1010,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-001138,2026-05-09,07:38,Lina Petit,MACH-08,3,OP1007,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001139,2026-05-09,18:43,Pierre Martin,MACH-01,3,OP1003,oscillations hors tolérance,apres-midi,0,0,1,0,0,0,0,0,0
INC-001140,2026-05-09,18:45,Antoine Moreau,MACH-01,3,OP1007,vibration anormale roulement,apres-midi,0,0,1,0,0,0,0,0,0
INC-001141,2026-05-09,19:01,Sarah Leroy,MACH-06,3,OP1009,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-001142,2026-05-10,04:50,Enzo Durand,MACH-03,3,OP1008,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-001143,2026-05-10,12:43,Nathan Richard,MACH-08,3,OP1006,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-001144,2026-05-10,16:03,Sophie Leclerc,MACH-09,2,OP1006,cliquetis roulement axe,apres-midi,0,0,0,1,0,0,0,0,0
INC-001145,2026-05-10,18:43,Lina Petit,MACH-01,4,OP1007,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-001146,2026-05-11,13:23,Chloé Robert,MACH-09,2,OP1005,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-001147,2026-05-11,16:03,Hugo Thomas,MACH-09,3,OP1004,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-001148,2026-05-11,16:46,Camille Martin,MACH-03,3,OP1001,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-001149,2026-05-12,15:22,Emma Dubois,MACH-12,3,OP1003,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-001150,2026-05-12,16:03,Lucas Bernard,MACH-09,5,OP1002,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-001151,2026-05-12,16:49,Hugo Thomas,MACH-10,2,OP1004,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-001152,2026-05-12,18:52,Emma Dubois,MACH-05,3,OP1003,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-001153,2026-05-13,00:14,Lucas Bernard,MACH-03,3,OP1002,micro-fuite détectée — chute pression,nuit,0,1,0,0,0,0,0,0,0
INC-001154,2026-05-13,00:26,Chloé Robert,MACH-03,2,OP1005,circuit hydraulique en défaut,nuit,0,1,0,0,0,0,0,0,0
INC-001155,2026-05-13,16:49,Julie Petit,MACH-10,3,OP1008,pièces hors tolérance — contrôle qualité,apres-midi,0,0,0,0,0,0,0,0,1
INC-001156,2026-05-14,00:06,Lucas Bernard,MACH-03,3,OP1002,micro-fuite détectée — chute pression,nuit,0,1,0,0,0,0,0,0,0
INC-001157,2026-05-14,00:26,Pierre Martin,MACH-03,3,OP1003,pression en dessous seuil critique,nuit,0,1,0,0,0,0,0,0,0
INC-001158,2026-05-14,08:36,Lina Petit,MACH-08,3,OP1007,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-001159,2026-05-14,13:14,Chloé Robert,MACH-09,3,OP1005,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001160,2026-05-14,16:49,Lina Petit,MACH-10,4,OP1007,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-001161,2026-05-15,00:26,Enzo Durand,MACH-03,5,OP1008,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-001162,2026-05-15,07:01,Nathan Richard,MACH-14,2,OP1006,montée thermique progressive,matin,1,0,0,0,0,0,0,0,0
INC-001163,2026-05-15,08:31,Hugo Thomas,MACH-06,2,OP1004,cliquetis roulement axe,matin,0,0,0,1,0,0,0,0,0
INC-001164,2026-05-16,00:55,Lina Petit,MACH-09,3,OP1007,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-001165,2026-05-16,02:30,Lina Petit,MACH-11,2,OP1007,alarme capteur,nuit,0,0,0,0,0,0,1,0,0
INC-001166,2026-05-16,06:15,Chloé Robert,MACH-02,3,OP1005,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001167,2026-05-16,08:31,Sophie Leclerc,MACH-06,3,OP1006,choc sur transmission,matin,0,0,0,1,0,0,0,0,0
INC-001168,2026-05-16,19:39,Emma Dubois,MACH-12,2,OP1003,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-001169,2026-05-17,08:31,Camille Martin,MACH-06,4,OP1001,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
